"ID","tanggal","provinsi","bagian","brand","jenis","cust_type"
"326","2020-09-01","JABAR","KUNINGAN","Loop","Platinum","B2C"
"327","2020-09-01","JABAR","KUNINGAN","simPATI","Diamond","B2C"
"328","2020-09-01","JABAR","KUNINGAN","simPATI","Gold","B2C"
"329","2020-09-01","JABAR","KUNINGAN","simPATI","Non HVC","B2B"
"330","2020-09-01","JABAR","KUNINGAN","simPATI","Non HVC","B2C"
"331","2020-09-01","JABAR","KUNINGAN","simPATI","Platinum","B2C"
"348","2020-09-01","JABAR","SOREANG","kartuAS","Diamond","B2C"
"349","2020-09-01","JABAR","SOREANG","kartuAS","Gold","B2C"
"350","2020-09-01","JABAR","SOREANG","kartuAS","Non HVC","B2B"
"351","2020-09-01","JABAR","SOREANG","kartuAS","Non HVC","B2C"
"352","2020-09-01","JABAR","SOREANG","kartuAS","Platinum","B2C"
"353","2020-09-01","JABAR","SOREANG","Loop","Diamond","B2C"
"354","2020-09-01","JABAR","SOREANG","LOOP","Gold","B2C"
"355","2020-09-01","JABAR","SOREANG","Loop","Non HVC","B2B"
"356","2020-09-01","JABAR","SOREANG","Loop","Non HVC","B2C"
"357","2020-09-01","JABAR","SOREANG","Loop","Platinum","B2C"
"358","2020-09-01","JABAR","SOREANG","simPATI","Diamond","B2C"
"359","2020-09-01","JABAR","SOREANG","simPATI","Gold","B2C"
"360","2020-09-01","JABAR","SOREANG","simPATI","Non HVC","B2B"
"361","2020-09-01","JABAR","SOREANG","simPATI","Non HVC","B2C"
"362","2020-09-01","JABAR","SOREANG","simPATI","Platinum","B2C"
"363","2020-09-01","JABAR","SUBANG","kartuAS","Diamond","B2C"
"364","2020-09-01","JABAR","SUBANG","KartuAS","Gold","B2C"
"365","2020-09-01","JABAR","SUBANG","kartuAS","Non HVC","B2B"
"366","2020-09-01","JABAR","SUBANG","kartuAS","Non HVC","B2C"
"367","2020-09-01","JABAR","SUBANG","kartuAS","Platinum","B2C"
"368","2020-09-01","JABAR","SUBANG","Loop","Diamond","B2C"
"369","2020-09-01","JABAR","SUBANG","Loop","Gold","B2C"
"370","2020-09-01","JABAR","SUBANG","Loop","Non HVC","B2B"
"371","2020-09-01","JABAR","SUBANG","LOOP","Non HVC","B2C"
"372","2020-09-01","JABAR","SUBANG","LOOP","Platinum","B2C"
"373","2020-09-01","JABAR","SUBANG","simPATI","Diamond","B2C"
"374","2020-09-01","JABAR","SUBANG","simPATI","Gold","B2C"
"375","2020-09-01","JABAR","SUBANG","simPATI","Non HVC","B2B"
"376","2020-09-01","JABAR","SUBANG","simPATI","Non HVC","B2C"
"377","2020-09-01","JABAR","SUBANG","simPATI","Platinum","B2C"
"378","2020-09-01","JABAR","SUMEDANG","kartuAS","Diamond","B2C"
"379","2020-09-01","JABAR","SUMEDANG","KartuAS","Gold","B2C"
"380","2020-09-01","JABAR","SUMEDANG","kartuAS","Non HVC","B2B"
"381","2020-09-01","JABAR","SUMEDANG","kartuAS","Non HVC","B2C"
"382","2020-09-01","JABAR","SUMEDANG","kartuAS","Platinum","B2C"
"383","2020-09-01","JABAR","SUMEDANG","Loop","Diamond","B2C"
"384","2020-09-01","JABAR","SUMEDANG","LOOP","Gold","B2C"
"385","2020-09-01","JABAR","SUMEDANG","Loop","Non HVC","B2B"
"386","2020-09-01","JABAR","SUMEDANG","Loop","Non HVC","B2C"
"387","2020-09-01","JABAR","SUMEDANG","LOOP","Platinum","B2C"
"388","2020-09-01","JABAR","SUMEDANG","simPATI","Diamond","B2C"
"389","2020-09-01","JABAR","SUMEDANG","simPATI","Gold","B2C"
"390","2020-09-01","JABAR","SUMEDANG","simPATI","Non HVC","B2B"
"391","2020-09-01","JABAR","SUMEDANG","simPATI","Non HVC","B2C"
"392","2020-09-01","JABAR","SUMEDANG","simPATI","Platinum","B2C"
"393","2020-09-01","JABAR","SUMEDANG","UNKNOWN","Non HVC","B2C"
"394","2020-09-01","JABAR","TASIKMALAYA","kartuAS","Diamond","B2C"
"395","2020-09-01","JABAR","TASIKMALAYA","kartuAS","Gold","B2C"
"396","2020-09-01","JABAR","TASIKMALAYA","kartuAS","Non HVC","B2B"
"397","2020-09-01","JABAR","TASIKMALAYA","kartuAS","Non HVC","B2C"
"398","2020-09-01","JABAR","TASIKMALAYA","kartuAS","Platinum","B2C"
"399","2020-09-01","JABAR","TASIKMALAYA","Loop","Diamond","B2C"
"400","2020-09-01","JABAR","TASIKMALAYA","Loop","Gold","B2C"
"401","2020-09-01","JABAR","TASIKMALAYA","Loop","Non HVC","B2B"
"402","2020-09-01","JABAR","TASIKMALAYA","Loop","Non HVC","B2C"
"403","2020-09-01","JABAR","TASIKMALAYA","LOOP","Platinum","B2C"
"404","2020-09-01","JABAR","TASIKMALAYA","simPATI","Diamond","B2C"
"405","2020-09-01","JABAR","TASIKMALAYA","simPATI","Gold","B2C"
"406","2020-09-01","JABAR","TASIKMALAYA","simPATI","Non HVC","B2B"
"407","2020-09-01","JABAR","TASIKMALAYA","simPATI","Non HVC","B2C"
"408","2020-09-01","JABAR","TASIKMALAYA","simPATI","Platinum","B2C"
"425","2020-09-01","JATENG","DEMAK","kartuAS","Diamond","B2C"
"426","2020-09-01","JATENG","DEMAK","KartuAS","Gold","B2C"
"427","2020-09-01","JATENG","DEMAK","kartuAS","Non HVC","B2B"
"428","2020-09-01","JATENG","DEMAK","kartuAS","Non HVC","B2C"
"429","2020-09-01","JATENG","DEMAK","KartuAS","Platinum","B2C"
"430","2020-09-01","JATENG","DEMAK","Loop","Diamond","B2C"
"431","2020-09-01","JATENG","DEMAK","Loop","Gold","B2C"
"432","2020-09-01","JATENG","DEMAK","Loop","Non HVC","B2B"
"433","2020-09-01","JATENG","DEMAK","Loop","Non HVC","B2C"
"434","2020-09-01","JATENG","DEMAK","Loop","Platinum","B2C"
"435","2020-09-01","JATENG","DEMAK","simPATI","Diamond","B2C"
"436","2020-09-01","JATENG","DEMAK","simPATI","Gold","B2C"
"437","2020-09-01","JATENG","DEMAK","simPATI","Non HVC","B2B"
"438","2020-09-01","JATENG","DEMAK","simPATI","Non HVC","B2C"
"439","2020-09-01","JATENG","DEMAK","simPATI","Platinum","B2C"
"440","2020-09-01","JATENG","MAGELANG","kartuAS","Diamond","B2C"
"441","2020-09-01","JATENG","MAGELANG","kartuAS","Gold","B2C"
"442","2020-09-01","JATENG","MAGELANG","kartuAS","Non HVC","B2B"
"443","2020-09-01","JATENG","MAGELANG","KartuAS","Non HVC","B2C"
"444","2020-09-01","JATENG","MAGELANG","kartuAS","Platinum","B2C"
"445","2020-09-01","JATENG","MAGELANG","Loop","Diamond","B2C"
"446","2020-09-01","JATENG","MAGELANG","LOOP","Gold","B2C"
"447","2020-09-01","JATENG","MAGELANG","Loop","Non HVC","B2B"
"448","2020-09-01","JATENG","MAGELANG","Loop","Non HVC","B2C"
"449","2020-09-01","JATENG","MAGELANG","LOOP","Platinum","B2C"
"450","2020-09-01","JATENG","MAGELANG","simPATI","Diamond","B2C"
"451","2020-09-01","JATENG","MAGELANG","simPATI","Gold","B2C"
"452","2020-09-01","JATENG","MAGELANG","simPATI","Non HVC","B2B"
"453","2020-09-01","JATENG","MAGELANG","simPATI","Non HVC","B2C"
"454","2020-09-01","JATENG","MAGELANG","simPATI","Platinum","B2C"
"471","2020-09-01","JATENG","PANTURA","kartuAS","Diamond","B2C"
"472","2020-09-01","JATENG","PANTURA","KartuAS","Gold","B2C"
"473","2020-09-01","JATENG","PANTURA","kartuAS","Non HVC","B2B"
"474","2020-09-01","JATENG","PANTURA","kartuAS","Non HVC","B2C"
"475","2020-09-01","JATENG","PANTURA","kartuAS","Platinum","B2C"
"476","2020-09-01","JATENG","PANTURA","LOOP","Diamond","B2C"
"477","2020-09-01","JATENG","PANTURA","LOOP","Gold","B2C"
"478","2020-09-01","JATENG","PANTURA","Loop","Non HVC","B2B"
"479","2020-09-01","JATENG","PANTURA","Loop","Non HVC","B2C"
"480","2020-09-01","JATENG","PANTURA","Loop","Platinum","B2C"
"481","2020-09-01","JATENG","PANTURA","simPATI","Diamond","B2C"
"482","2020-09-01","JATENG","PANTURA","simPATI","Gold","B2C"
"483","2020-09-01","JATENG","PANTURA","simPATI","Non HVC","B2B"
"484","2020-09-01","JATENG","PANTURA","simPATI","Non HVC","B2C"
"485","2020-09-01","JATENG","PANTURA","simPATI","Platinum","B2C"
"486","2020-09-01","JATENG","PATI","kartuAS","Diamond","B2C"
"487","2020-09-01","JATENG","PATI","kartuAS","Gold","B2C"
"488","2020-09-01","JATENG","PATI","kartuAS","Non HVC","B2B"
"489","2020-09-01","JATENG","PATI","kartuAS","Non HVC","B2C"
"490","2020-09-01","JATENG","PATI","kartuAS","Platinum","B2C"
"491","2020-09-01","JATENG","PATI","Loop","Diamond","B2C"
"492","2020-09-01","JATENG","PATI","LOOP","Gold","B2C"
"493","2020-09-01","JATENG","PATI","Loop","Non HVC","B2B"
"494","2020-09-01","JATENG","PATI","Loop","Non HVC","B2C"
"495","2020-09-01","JATENG","PATI","LOOP","Platinum","B2C"
"496","2020-09-01","JATENG","PATI","simPATI","Diamond","B2C"
"497","2020-09-01","JATENG","PATI","simPATI","Gold","B2C"
"498","2020-09-01","JATENG","PATI","simPATI","Non HVC","B2B"
"499","2020-09-01","JATENG","PATI","simPATI","Non HVC","B2C"
"500","2020-09-01","JATENG","PATI","simPATI","Platinum","B2C"
"501","2020-09-01","JATENG","PURWOKERTO RAYA","kartuAS","Diamond","B2C"
"502","2020-09-01","JATENG","PURWOKERTO RAYA","KartuAS","Gold","B2C"
"503","2020-09-01","JATENG","PURWOKERTO RAYA","kartuAS","Non HVC","B2B"
"504","2020-09-01","JATENG","PURWOKERTO RAYA","kartuAS","Non HVC","B2C"
"505","2020-09-01","JATENG","PURWOKERTO RAYA","kartuAS","Platinum","B2C"
"506","2020-09-01","JATENG","PURWOKERTO RAYA","LOOP","Diamond","B2C"
"507","2020-09-01","JATENG","PURWOKERTO RAYA","LOOP","Gold","B2C"
"508","2020-09-01","JATENG","PURWOKERTO RAYA","Loop","Non HVC","B2B"
"509","2020-09-01","JATENG","PURWOKERTO RAYA","Loop","Non HVC","B2C"
"510","2020-09-01","JATENG","PURWOKERTO RAYA","LOOP","Platinum","B2C"
"511","2020-09-01","JATENG","PURWOKERTO RAYA","simPATI","Diamond","B2C"
"512","2020-09-01","JATENG","PURWOKERTO RAYA","simPATI","Gold","B2C"
"513","2020-09-01","JATENG","PURWOKERTO RAYA","simPATI","Non HVC","B2B"
"514","2020-09-01","JATENG","PURWOKERTO RAYA","simPATI","Non HVC","B2C"
"515","2020-09-01","JATENG","PURWOKERTO RAYA","simPATI","Platinum","B2C"
"516","2020-09-01","JATENG","SEMARANG","kartuAS","Diamond","B2C"
"517","2020-09-01","JATENG","SEMARANG","KartuAS","Gold","B2C"
"518","2020-09-01","JATENG","SEMARANG","kartuAS","Non HVC","B2B"
"519","2020-09-01","JATENG","SEMARANG","kartuAS","Non HVC","B2C"
"520","2020-09-01","JATENG","SEMARANG","KartuAS","Platinum","B2C"
"521","2020-09-01","JATENG","SEMARANG","Loop","Diamond","B2C"
"522","2020-09-01","JATENG","SEMARANG","Loop","Gold","B2C"
"523","2020-09-01","JATENG","SEMARANG","Loop","Non HVC","B2B"
"524","2020-09-01","JATENG","SEMARANG","Loop","Non HVC","B2C"
"525","2020-09-01","JATENG","SEMARANG","LOOP","Platinum","B2C"
"526","2020-09-01","JATENG","SEMARANG","simPATI","Diamond","B2C"
"527","2020-09-01","JATENG","SEMARANG","simPATI","Gold","B2C"
"528","2020-09-01","JATENG","SEMARANG","simPATI","Non HVC","B2B"
"529","2020-09-01","JATENG","SEMARANG","simPATI","Non HVC","B2C"
"530","2020-09-01","JATENG","SEMARANG","simPATI","Platinum","B2C"
"531","2020-09-01","JATENG","SRAGEN","kartuAS","Diamond","B2C"
"532","2020-09-01","JATENG","SRAGEN","KartuAS","Gold","B2C"
"533","2020-09-01","JATENG","SRAGEN","kartuAS","Non HVC","B2B"
"534","2020-09-01","JATENG","SRAGEN","KartuAS","Non HVC","B2C"
"535","2020-09-01","JATENG","SRAGEN","kartuAS","Platinum","B2C"
"536","2020-09-01","JATENG","SRAGEN","Loop","Diamond","B2C"
"537","2020-09-01","JATENG","SRAGEN","Loop","Gold","B2C"
"538","2020-09-01","JATENG","SRAGEN","Loop","Non HVC","B2B"
"539","2020-09-01","JATENG","SRAGEN","Loop","Non HVC","B2C"
"540","2020-09-01","JATENG","SRAGEN","LOOP","Platinum","B2C"
"541","2020-09-01","JATENG","SRAGEN","simPATI","Diamond","B2C"
"542","2020-09-01","JATENG","SRAGEN","simPATI","Gold","B2C"
"543","2020-09-01","JATENG","SRAGEN","simPATI","Non HVC","B2B"
"544","2020-09-01","JATENG","SRAGEN","simPATI","Non HVC","B2C"
"545","2020-09-01","JATENG","SRAGEN","simPATI","Platinum","B2C"
"546","2020-09-01","JATENG","SURAKARTA","kartuAS","Diamond","B2C"
"547","2020-09-01","JATENG","SURAKARTA","kartuAS","Gold","B2C"
"548","2020-09-01","JATENG","SURAKARTA","kartuAS","Non HVC","B2B"
"549","2020-09-01","JATENG","SURAKARTA","kartuAS","Non HVC","B2C"
"550","2020-09-01","JATENG","SURAKARTA","kartuAS","Platinum","B2C"
"551","2020-09-01","JATENG","SURAKARTA","Loop","Diamond","B2C"
"552","2020-09-01","JATENG","SURAKARTA","Loop","Gold","B2C"
"553","2020-09-01","JATENG","SURAKARTA","Loop","Non HVC","B2B"
"554","2020-09-01","JATENG","SURAKARTA","LOOP","Non HVC","B2C"
"555","2020-09-01","JATENG","SURAKARTA","LOOP","Platinum","B2C"
"556","2020-09-01","JATENG","SURAKARTA","simPATI","Diamond","B2C"
"557","2020-09-01","JATENG","SURAKARTA","simPATI","Gold","B2C"
"558","2020-09-01","JATENG","SURAKARTA","simPATI","Non HVC","B2B"
"559","2020-09-01","JATENG","SURAKARTA","simPATI","Non HVC","B2C"
"560","2020-09-01","JATENG","SURAKARTA","simPATI","Platinum","B2C"
"561","2020-09-01","JATENG","YOGYAKARTA","kartuAS","Diamond","B2C"
"562","2020-09-01","JATENG","YOGYAKARTA","kartuAS","Gold","B2C"
"563","2020-09-01","JATENG","YOGYAKARTA","kartuAS","Non HVC","B2B"
"564","2020-09-01","JATENG","YOGYAKARTA","kartuAS","Non HVC","B2C"
"565","2020-09-01","JATENG","YOGYAKARTA","kartuAS","Platinum","B2C"
"566","2020-09-01","JATENG","YOGYAKARTA","Loop","Diamond","B2C"
"567","2020-09-01","JATENG","YOGYAKARTA","LOOP","Gold","B2C"
"568","2020-09-01","JATENG","YOGYAKARTA","Loop","Non HVC","B2B"
"569","2020-09-01","JATENG","YOGYAKARTA","Loop","Non HVC","B2C"
"570","2020-09-01","JATENG","YOGYAKARTA","Loop","Platinum","B2C"
"571","2020-09-01","JATENG","YOGYAKARTA","simPATI","Diamond","B2C"
"572","2020-09-01","JATENG","YOGYAKARTA","simPATI","Gold","B2C"
"573","2020-09-01","JATENG","YOGYAKARTA","simPATI","Non HVC","B2B"
"574","2020-09-01","JATENG","YOGYAKARTA","simPATI","Non HVC","B2C"
"575","2020-09-01","JATENG","YOGYAKARTA","simPATI","Platinum","B2C"
"576","2020-09-01","JATIM","BANYUWANGI","kartuAS","Diamond","B2C"
"577","2020-09-01","JATIM","BANYUWANGI","KartuAS","Gold","B2C"
"578","2020-09-01","JATIM","BANYUWANGI","kartuAS","Non HVC","B2B"
"579","2020-09-01","JATIM","BANYUWANGI","KartuAS","Non HVC","B2C"
"580","2020-09-01","JATIM","BANYUWANGI","kartuAS","Platinum","B2C"
"581","2020-09-01","JATIM","BANYUWANGI","Loop","Diamond","B2C"
"582","2020-09-01","JATIM","BANYUWANGI","LOOP","Gold","B2C"
"583","2020-09-01","JATIM","BANYUWANGI","Loop","Non HVC","B2B"
"584","2020-09-01","JATIM","BANYUWANGI","LOOP","Non HVC","B2C"
"585","2020-09-01","JATIM","BANYUWANGI","LOOP","Platinum","B2C"
"586","2020-09-01","JATIM","BANYUWANGI","simPATI","Diamond","B2C"
"587","2020-09-01","JATIM","BANYUWANGI","simPATI","Gold","B2C"
"588","2020-09-01","JATIM","BANYUWANGI","simPATI","Non HVC","B2B"
"589","2020-09-01","JATIM","BANYUWANGI","simPATI","Non HVC","B2C"
"590","2020-09-01","JATIM","BANYUWANGI","simPATI","Platinum","B2C"
"591","2020-09-01","JATIM","JEMBER","kartuAS","Diamond","B2C"
"592","2020-09-01","JATIM","JEMBER","KartuAS","Gold","B2C"
"593","2020-09-01","JATIM","JEMBER","kartuAS","Non HVC","B2B"
"594","2020-09-01","JATIM","JEMBER","KartuAS","Non HVC","B2C"
"595","2020-09-01","JATIM","JEMBER","kartuAS","Platinum","B2C"
"596","2020-09-01","JATIM","JEMBER","Loop","Diamond","B2C"
"597","2020-09-01","JATIM","JEMBER","LOOP","Gold","B2C"
"598","2020-09-01","JATIM","JEMBER","Loop","Non HVC","B2B"
"599","2020-09-01","JATIM","JEMBER","LOOP","Non HVC","B2C"
"600","2020-09-01","JATIM","JEMBER","Loop","Platinum","B2C"
"601","2020-09-01","JATIM","JEMBER","simPATI","Diamond","B2C"
"602","2020-09-01","JATIM","JEMBER","simPATI","Gold","B2C"
"603","2020-09-01","JATIM","JEMBER","simPATI","Non HVC","B2B"
"604","2020-09-01","JATIM","JEMBER","simPATI","Non HVC","B2C"
"605","2020-09-01","JATIM","JEMBER","simPATI","Platinum","B2C"
"606","2020-09-01","JATIM","KOTA PASURUAN","kartuAS","Diamond","B2C"
"607","2020-09-01","JATIM","KOTA PASURUAN","kartuAS","Gold","B2C"
"608","2020-09-01","JATIM","KOTA PASURUAN","kartuAS","Non HVC","B2B"
"609","2020-09-01","JATIM","KOTA PASURUAN","KartuAS","Non HVC","B2C"
"610","2020-09-01","JATIM","KOTA PASURUAN","KartuAS","Platinum","B2C"
"611","2020-09-01","JATIM","KOTA PASURUAN","Loop","Diamond","B2C"
"612","2020-09-01","JATIM","KOTA PASURUAN","LOOP","Gold","B2C"
"613","2020-09-01","JATIM","KOTA PASURUAN","Loop","Non HVC","B2B"
"614","2020-09-01","JATIM","KOTA PASURUAN","Loop","Non HVC","B2C"
"615","2020-09-01","JATIM","KOTA PASURUAN","LOOP","Platinum","B2C"
"616","2020-09-01","JATIM","KOTA PASURUAN","simPATI","Diamond","B2C"
"617","2020-09-01","JATIM","KOTA PASURUAN","simPATI","Gold","B2C"
"618","2020-09-01","JATIM","KOTA PASURUAN","simPATI","Non HVC","B2B"
"619","2020-09-01","JATIM","KOTA PASURUAN","simPATI","Non HVC","B2C"
"620","2020-09-01","JATIM","KOTA PASURUAN","simPATI","Platinum","B2C"
"621","2020-09-01","JATIM","KOTA PROBOLINGGO","kartuAS","Diamond","B2C"
"622","2020-09-01","JATIM","KOTA PROBOLINGGO","KartuAS","Gold","B2C"
"623","2020-09-01","JATIM","KOTA PROBOLINGGO","kartuAS","Non HVC","B2B"
"624","2020-09-01","JATIM","KOTA PROBOLINGGO","KartuAS","Non HVC","B2C"
"625","2020-09-01","JATIM","KOTA PROBOLINGGO","KartuAS","Platinum","B2C"
"626","2020-09-01","JATIM","KOTA PROBOLINGGO","Loop","Diamond","B2C"
"627","2020-09-01","JATIM","KOTA PROBOLINGGO","Loop","Gold","B2C"
"628","2020-09-01","JATIM","KOTA PROBOLINGGO","Loop","Non HVC","B2B"
"629","2020-09-01","JATIM","KOTA PROBOLINGGO","Loop","Non HVC","B2C"
"630","2020-09-01","JATIM","KOTA PROBOLINGGO","LOOP","Platinum","B2C"
"631","2020-09-01","JATIM","KOTA PROBOLINGGO","simPATI","Diamond","B2C"
"632","2020-09-01","JATIM","KOTA PROBOLINGGO","simPATI","Gold","B2C"
"633","2020-09-01","JATIM","KOTA PROBOLINGGO","simPATI","Non HVC","B2B"
"634","2020-09-01","JATIM","KOTA PROBOLINGGO","simPATI","Non HVC","B2C"
"635","2020-09-01","JATIM","KOTA PROBOLINGGO","simPATI","Platinum","B2C"
"636","2020-09-01","JATIM","KOTA SURABAYA","kartuAS","Diamond","B2C"
"637","2020-09-01","JATIM","KOTA SURABAYA","KartuAS","Gold","B2C"
"638","2020-09-01","JATIM","KOTA SURABAYA","kartuAS","Non HVC","B2B"
"639","2020-09-01","JATIM","KOTA SURABAYA","kartuAS","Non HVC","B2C"
"640","2020-09-01","JATIM","KOTA SURABAYA","KartuAS","Platinum","B2C"
"641","2020-09-01","JATIM","KOTA SURABAYA","Loop","Diamond","B2C"
"642","2020-09-01","JATIM","KOTA SURABAYA","LOOP","Gold","B2C"
"643","2020-09-01","JATIM","KOTA SURABAYA","Loop","Non HVC","B2B"
"644","2020-09-01","JATIM","KOTA SURABAYA","LOOP","Non HVC","B2C"
"645","2020-09-01","JATIM","KOTA SURABAYA","Loop","Platinum","B2C"
"646","2020-09-01","JATIM","KOTA SURABAYA","simPATI","Diamond","B2C"
"647","2020-09-01","JATIM","KOTA SURABAYA","simPATI","Gold","B2C"
"648","2020-09-01","JATIM","KOTA SURABAYA","simPATI","Non HVC","B2B"
"649","2020-09-01","JATIM","KOTA SURABAYA","simPATI","Non HVC","B2C"
"650","2020-09-01","JATIM","KOTA SURABAYA","simPATI","Platinum","B2C"
"651","2020-09-01","JATIM","KOTA SURABAYA","UNKNOWN","Non HVC","B2C"
"652","2020-09-01","JATIM","LAMONGAN","kartuAS","Diamond","B2C"
"653","2020-09-01","JATIM","LAMONGAN","kartuAS","Gold","B2C"
"654","2020-09-01","JATIM","LAMONGAN","kartuAS","Non HVC","B2B"
"655","2020-09-01","JATIM","LAMONGAN","kartuAS","Non HVC","B2C"
"656","2020-09-01","JATIM","LAMONGAN","KartuAS","Platinum","B2C"
"657","2020-09-01","JATIM","LAMONGAN","Loop","Diamond","B2C"
"658","2020-09-01","JATIM","LAMONGAN","Loop","Gold","B2C"
"659","2020-09-01","JATIM","LAMONGAN","Loop","Non HVC","B2B"
"660","2020-09-01","JATIM","LAMONGAN","Loop","Non HVC","B2C"
"661","2020-09-01","JATIM","LAMONGAN","LOOP","Platinum","B2C"
"662","2020-09-01","JATIM","LAMONGAN","simPATI","Diamond","B2C"
"663","2020-09-01","JATIM","LAMONGAN","simPATI","Gold","B2C"
"664","2020-09-01","JATIM","LAMONGAN","simPATI","Non HVC","B2B"
"665","2020-09-01","JATIM","LAMONGAN","simPATI","Non HVC","B2C"
"666","2020-09-01","JATIM","LAMONGAN","simPATI","Platinum","B2C"
"667","2020-09-01","JATIM","LAMONGAN","UNKNOWN","Non HVC","B2C"
"668","2020-09-01","JATIM","MADURA","kartuAS","Diamond","B2C"
"669","2020-09-01","JATIM","MADURA","KartuAS","Gold","B2C"
"670","2020-09-01","JATIM","MADURA","kartuAS","Non HVC","B2B"
"671","2020-09-01","JATIM","MADURA","kartuAS","Non HVC","B2C"
"672","2020-09-01","JATIM","MADURA","kartuAS","Platinum","B2C"
"673","2020-09-01","JATIM","MADURA","Loop","Diamond","B2C"
"674","2020-09-01","JATIM","MADURA","Loop","Gold","B2C"
"675","2020-09-01","JATIM","MADURA","Loop","Non HVC","B2B"
"676","2020-09-01","JATIM","MADURA","Loop","Non HVC","B2C"
"677","2020-09-01","JATIM","MADURA","Loop","Platinum","B2C"
"678","2020-09-01","JATIM","MADURA","simPATI","Diamond","B2C"
"679","2020-09-01","JATIM","MADURA","simPATI","Gold","B2C"
"680","2020-09-01","JATIM","MADURA","simPATI","Non HVC","B2B"
"681","2020-09-01","JATIM","MADURA","simPATI","Non HVC","B2C"
"682","2020-09-01","JATIM","MADURA","simPATI","Platinum","B2C"
"683","2020-09-01","JATIM","MALANG","KartuAS","Diamond","B2C"
"684","2020-09-01","JATIM","MALANG","KartuAS","Gold","B2C"
"685","2020-09-01","JATIM","MALANG","kartuAS","Non HVC","B2B"
"686","2020-09-01","JATIM","MALANG","kartuAS","Non HVC","B2C"
"687","2020-09-01","JATIM","MALANG","kartuAS","Platinum","B2C"
"688","2020-09-01","JATIM","MALANG","Loop","Diamond","B2C"
"689","2020-09-01","JATIM","MALANG","Loop","Gold","B2C"
"690","2020-09-01","JATIM","MALANG","Loop","Non HVC","B2B"
"691","2020-09-01","JATIM","MALANG","Loop","Non HVC","B2C"
"692","2020-09-01","JATIM","MALANG","Loop","Platinum","B2C"
"693","2020-09-01","JATIM","MALANG","simPATI","Diamond","B2C"
"694","2020-09-01","JATIM","MALANG","simPATI","Gold","B2C"
"695","2020-09-01","JATIM","MALANG","simPATI","Non HVC","B2B"
"696","2020-09-01","JATIM","MALANG","simPATI","Non HVC","B2C"
"697","2020-09-01","JATIM","MALANG","simPATI","Platinum","B2C"
"698","2020-09-01","JATIM","MANDIRI","kartuAS","Diamond","B2C"
"699","2020-09-01","JATIM","MANDIRI","kartuAS","Gold","B2C"
"700","2020-09-01","JATIM","MANDIRI","kartuAS","Non HVC","B2B"
"701","2020-09-01","JATIM","MANDIRI","KartuAS","Non HVC","B2C"
"702","2020-09-01","JATIM","MANDIRI","kartuAS","Platinum","B2C"
"703","2020-09-01","JATIM","MANDIRI","Loop","Diamond","B2C"
"704","2020-09-01","JATIM","MANDIRI","LOOP","Gold","B2C"
"705","2020-09-01","JATIM","MANDIRI","Loop","Non HVC","B2B"
"706","2020-09-01","JATIM","MANDIRI","Loop","Non HVC","B2C"
"707","2020-09-01","JATIM","MANDIRI","LOOP","Platinum","B2C"
"708","2020-09-01","JATIM","MANDIRI","simPATI","Diamond","B2C"
"709","2020-09-01","JATIM","MANDIRI","simPATI","Gold","B2C"
"710","2020-09-01","JATIM","MANDIRI","simPATI","Non HVC","B2B"
"711","2020-09-01","JATIM","MANDIRI","simPATI","Non HVC","B2C"
"712","2020-09-01","JATIM","MANDIRI","simPATI","Platinum","B2C"
"713","2020-09-01","JATIM","NEW SIDOARJO","kartuAS","Diamond","B2C"
"714","2020-09-01","JATIM","NEW SIDOARJO","kartuAS","Gold","B2C"
"715","2020-09-01","JATIM","NEW SIDOARJO","kartuAS","Non HVC","B2B"
"716","2020-09-01","JATIM","NEW SIDOARJO","kartuAS","Non HVC","B2C"
"717","2020-09-01","JATIM","NEW SIDOARJO","KartuAS","Platinum","B2C"
"718","2020-09-01","JATIM","NEW SIDOARJO","Loop","Diamond","B2C"
"719","2020-09-01","JATIM","NEW SIDOARJO","LOOP","Gold","B2C"
